MobId,Identifier,Description,MobLook,MobLookColor,Vita,Exp,Level,Might,Grace,Will,MinDmg,MaxDmg,MobMoveTime,MobBehavior,MobIsBoss,MobProtection,MobHit,MobArmor,Sources
354,obese_pig,Obese pig,122,1,46400,2000000,99,0,99,99,3660,10980,2000,1,0,3,99,-65,
355,stout_warthog,Stout warthog,153,7,69400,2700000,99,0,99,99,3900,10300,2000,1,0,3,99,-70,
356,pig_guardian,Pig guardian,139,16,163600,4500000,99,0,99,99,3100,12420,2000,1,0,5,99,-78,
357,divine_pig,Divine pig,139,30,223000,10000000,99,0,130,173,10600,21800,1000,1,1,7,99,-75,
358,pig_champion,Pig champion,139,53,282000,12000000,99,0,130,173,10800,22200,1000,1,1,7,99,-78,
359,bold_piglet,Bold piglet,20,51,183000,6900000,99,0,99,99,11635,20175,2000,1,0,3,99,-80,
360,bold_pig,Bold pig,19,12,167000,7100000,99,0,99,99,11375,26175,2000,1,0,3,99,-85,
361,bold_hog,Bold hog,122,13,235000,7300000,99,0,99,99,11895,41175,2000,1,0,3,99,-85,
362,bold_boar,Bold boar,153,12,197000,7500000,99,0,99,99,12675,38625,2000,1,0,3,99,-85,
363,boar_defender,Boar defender,139,0,736200,9450000,99,0,130,99,10075,46575,2000,1,0,5,99,-90,
364,spirit_pig,Spirit pig,139,20,836250,28000000,99,0,130,173,34450,81750,1000,1,1,8,99,-85,
365,pig_avenger,Pig avenger,139,20,1335000,30000000,99,0,130,173,35100,83250,1000,1,1,9,99,-90,
366,giant_bull,Giant bull,27,31,24000,1450000,99,0,99,99,2600,3600,2000,1,0,3,79,-57,
367,rampaging_bull,Rampaging bull,27,30,36400,1700000,99,0,99,99,2500,4600,2000,1,0,3,89,-60,
368,angry_ox,Angry ox,152,5,43000,2000000,99,0,99,99,3000,5500,2000,1,0,3,99,-60,
369,ox_guardian,Ox guardian,129,31,90800,2700000,99,0,99,99,4000,6000,2000,1,0,5,99,-76,
370,divine_ox,Divine ox,129,30,121600,5000000,99,0,130,173,5000,7000,1000,1,1,7,99,-72,
371,ox_charger,Ox charger,129,21,160800,5600000,99,0,130,173,6100,8000,1000,1,1,7,99,-76,
372,great_horns,Great horns,27,3,168000,6300000,99,0,99,99,15600,21600,2000,1,0,3,89,-72,
373,pale_hunger,Pale hunger,27,4,177000,6550000,99,0,99,99,15000,27600,2000,1,0,3,99,-75,
374,tough_fight,Tough fight,152,6,249000,6800000,99,0,99,99,18000,33000,2000,1,0,3,99,-75,
375,ox_defender,Ox defender,129,31,544800,7800000,99,0,130,99,24000,36000,2000,1,0,5,99,-85,
376,spirit_ox,Spirit ox,129,20,729600,22000000,99,0,130,173,30000,42000,1000,1,1,8,99,-85,
377,ox_avenger,Ox avenger,129,20,964800,25000000,99,0,130,173,36600,48000,1000,1,1,8,99,-85,
378,spirited_horse,Spirited horse,17,10,11400,610000,99,0,99,99,1400,1800,2000,1,0,3,99,-47,
379,horse_swordsman,Horse swordsman,134,11,14200,760000,99,0,99,99,1240,1640,2000,1,0,3,99,-50,
380,diamond_horse,Diamond horse,17,11,16800,880000,99,0,99,99,1500,1900,2000,1,0,3,99,-47,
381,golden_horse,Golden horse,17,30,17200,900000,99,0,99,99,1500,1900,2000,1,0,3,99,-50,
382,horse_guardian,Horse guardian,134,16,35400,1200000,99,0,99,99,2220,2740,2000,1,0,5,99,-70,
383,divine_horse,Divine horse,134,30,63600,2800000,99,0,99,173,2200,2700,1000,1,1,6,99,-65,
384,horse_chongun,Horse chongun,134,21,64800,3200000,99,0,99,173,2300,3000,1000,1,1,7,99,-70,
385,wooden_horse,Wooden horse,17,5,109000,3800000,99,0,99,99,11200,14400,2000,1,0,3,99,-75,
386,lake_winny,Lake winny,17,19,172600,5900000,99,0,99,99,12000,15200,2000,1,0,3,99,-75,
387,fire_snorter,Fire snorter,17,31,162000,6300000,99,0,99,99,12000,15200,2000,1,0,3,99,-70,
388,hooves,Hooves,134,15,213000,6600000,99,0,99,99,9920,13120,2000,1,0,3,99,-75,
389,horse_defender,Horse defender,134,0,435000,7400000,99,0,99,99,17760,21920,2000,1,0,5,99,-95,
390,spirit_horse,Spirit horse,134,20,604200,15000000,99,0,130,173,17600,21600,1000,1,1,9,99,-90,
391,horse_avenger,Horse avenger,134,20,615600,17000000,99,0,130,173,18400,24000,1000,1,1,9,99,-95,
392,black_sheep,Black sheep,173,10,90000,5900000,99,0,99,99,6500,7500,3000,1,0,3,99,-75,
393,red_sheep,Red sheep,173,31,80000,4300000,99,0,99,99,7000,8000,3000,1,0,3,99,-75,
394,sheep_guardian,Sheep guardian,135,16,162400,7200000,99,0,99,99,10500,15500,2000,1,0,5,99,-80,
395,divine_sheep,Divine sheep,135,31,252800,16000000,99,0,130,173,8000,12000,1000,1,1,7,99,-75,
396,sheep_shepherd,Sheep shepherd,135,21,268800,18000000,99,0,130,173,10500,15500,1000,1,1,8,99,-80,
397,flaming_sheep,Flaming sheep,173,31,275000,6900000,99,0,99,99,32500,37500,3000,1,0,3,99,-75,
398,dark_sheep,Dark sheep,173,12,255000,7100000,99,0,99,99,35000,40000,3000,1,0,3,99,-75,
399,sheep_defender,Sheep defender,135,0,893200,9450000,99,0,130,99,52500,77500,2000,1,0,5,99,-95,
400,spirit_sheep,Spirit sheep,135,2,1390400,28000000,99,0,130,173,40000,60000,1000,1,1,9,99,-90,
401,sheep_avenger,Sheep avenger,135,2,1478400,30000000,99,0,130,173,52500,77500,1000,1,1,9,99,-95,
402,dog_trooper,Dog trooper,93,3,6550,250000,84,0,84,84,600,800,1250,1,0,2,84,-25,
403,crazed_mongrel,Crazed mongrel,95,11,9550,320000,84,0,84,84,600,850,1250,1,0,2,84,-25,
404,spunky_dog,Spunky dog,18,10,11450,400000,84,0,84,84,700,1110,1250,1,0,3,84,-30,
405,death_mongrel,Death mongrel,95,9,16050,480000,84,0,84,84,660,1040,1250,1,0,3,84,-30,
406,dog_guardian,Dog guardian,138,16,19700,500000,99,0,99,163,1300,2000,1000,1,0,5,84,-57,
407,divine_dog,Divine dog,138,30,35400,1000000,99,0,99,163,1400,2000,1000,1,1,4,84,-47,
408,dog_cutthroat,Dog cutthroat,138,53,47200,1100000,99,0,99,163,1500,2100,1000,1,1,5,84,-57,
409,spotted_mutt,Spotted mutt,93,0,31400,1250000,99,0,99,99,3000,4000,1250,1,0,3,99,-60,
410,frothing_mutt,Frothing mutt,95,1,39000,1500000,99,0,99,99,3000,4250,1250,1,0,3,99,-62,
411,killer_mongrel,Killer mongrel,18,31,44800,1600000,99,0,99,99,3500,5550,1250,1,0,3,99,-70,
412,wolf_kin,Wolf-kin,95,17,50800,2000000,99,0,99,99,3300,5200,1250,1,0,3,99,-70,
413,dog_defender,Dog defender,138,0,155000,4000000,99,0,130,173,6500,10000,1000,1,0,5,99,-97,
414,spirit_dog,Spirit dog,138,20,191000,8000000,99,0,130,173,7000,10000,1000,1,1,8,99,-87,
415,dog_avenger,Dog avenger,138,20,241000,9000000,99,0,130,173,7500,10500,1000,1,1,9,99,-97,
416,ancient_drake,Ancient drake,108,22,75000,7200000,99,0,99,99,12000,15000,1000,1,0,3,75,-80,
417,adolescent_dragon,Adolescent dragon,108,22,100000,7200000,99,0,99,99,12500,16000,1000,1,0,3,75,-80,
418,mature_dragon,Mature dragon,108,20,87000,7600000,99,0,99,130,19500,24500,1000,1,0,3,75,-80,
419,serpentine_dragon,Serpentine dragon,186,31,109000,10800000,99,0,99,99,24375,30625,1000,1,0,3,75,-90,
420,dragon_guardian,Dragon guardian,186,16,265500,8500000,99,0,99,99,15500,25000,1000,1,0,5,75,-86,
421,divine_dragon,Divine dragon,132,30,477000,26000000,99,0,130,173,18400,29500,1000,1,1,9,75,-90,
422,dragon_slayer,Dragon slayer,132,21,499500,26000000,99,0,130,173,20000,25000,1000,1,1,9,75,-90,
423,great_wyrm,Great wyrm,108,5,315000,9900000,99,0,99,99,72000,90000,1000,1,0,3,75,-75,
424,mighty_wyrm,Mighty wyrm,108,30,305000,9000000,99,0,99,99,75000,96000,1000,1,0,3,75,-75,
425,old_dragon,Old dragon,186,0,345000,10800000,99,0,99,99,146250,183750,1000,1,0,3,75,-75,
426,dragon_defender,Dragon defender,186,0,1327500,8100000,99,0,99,99,93000,150000,1000,1,0,5,75,-95,
427,spirit_dragon,Spirit dragon,132,20,2385000,35000000,99,0,99,173,110400,177000,1000,1,1,9,75,-95,
428,dragon_avenger,Dragon avenger,132,20,2497500,35000000,99,0,99,173,120000,150000,1000,1,1,9,75,-95,
429,mythic_snake,Mythic snake,133,2,29600,1600000,99,0,99,163,1600,2500,1000,1,1,6,99,-60,
430,snake_shaman,Snake shaman,133,20,55000,1700000,99,0,99,163,2000,3000,1000,1,1,6,99,-65,
432,simple_snake,Simple snake,26,29,60000,2350000,99,0,99,99,4125,4875,2000,1,0,3,99,-55,
433,lava_snake,Lava snake,184,25,85000,3700000,99,0,99,99,4500,5250,2000,1,0,3,99,-60,
434,glowing_snake,Glowing snake,33,24,75000,3250000,99,0,99,99,4500,5250,2000,1,0,3,99,-60,
435,dark_snake,Dark snake,184,12,95000,4500000,99,0,99,99,5625,7875,2000,1,0,3,99,-55,
436,snake_guardian,Snake guardian,133,16,100500,6300000,99,0,99,99,7125,10875,1000,1,0,5,99,-80,
437,divine_snake,Divine snake,133,30,111000,12000000,99,0,130,173,6000,9375,1000,1,1,7,99,-75,
438,snake_mage,Snake mage,133,21,206250,16000000,99,0,130,173,7500,11250,1000,1,1,8,99,-80,
439,meter_worm,Meter worm,183,1,229000,7000000,99,0,99,99,20625,24375,2000,1,0,3,99,-75,
440,spasm,Spasm,184,3,246000,8100000,99,0,99,99,22500,26250,2000,1,0,3,99,-75,
441,slitherly,Slitherly,33,9,248000,7400000,99,0,99,99,22500,26250,2000,1,0,3,99,-75,
442,storm_snake,Storm snake,184,30,243000,8500000,99,0,99,99,28125,39375,2000,1,0,3,99,-75,
443,snake_defender,Snake defender,133,0,603000,9450000,99,0,130,99,35625,54375,1000,1,0,5,99,-95,
444,spirit_snake,Spirit snake,133,20,666000,32000000,99,0,130,173,30000,46875,1000,1,1,9,99,-90,
445,snake_avenger,Snake avenger,133,20,1237500,35000000,99,0,130,173,37500,56250,1000,1,1,9,99,-95,
446,rooster_sentry,Rooster sentry,137,1,3300,70000,46,0,46,46,250,400,2000,1,0,2,46,-25,
447,mythic_rooster,Mythic rooster,137,2,5600,120000,71,0,71,96,225,425,1000,1,1,3,71,-30,
448,rooster_swordsman,Rooster swordsman,137,20,7200,150000,71,0,71,96,250,450,1000,1,1,3,71,-30,
449,red_chick,Red chick,121,31,7700,340000,91,0,91,91,900,1200,2000,1,0,3,51,-35,
450,fiery_chick,Fiery chick,121,25,9200,470000,91,0,91,91,840,1500,2000,1,0,3,71,-45,
451,white_chicken,White chicken,28,29,9500,480000,91,0,91,91,1000,1600,2000,1,0,3,61,-35,
452,white_rooster,White rooster,124,29,14400,500000,91,0,91,91,1000,2300,2000,1,0,3,81,-40,
453,rooster_guardian,Rooster guardian,137,8,28200,600000,91,0,91,91,1300,2600,2000,1,0,5,91,-61,
454,divine_rooster,Divine rooster,137,4,46200,1600000,99,0,99,163,1500,2400,1000,1,1,4,99,-47,
455,rooster_barbarian,Rooster barbarian,137,21,50800,1800000,99,0,99,163,1700,2700,1000,1,1,5,99,-57,
456,wild_chick,Wild chick,121,9,45000,1800000,99,0,99,99,5400,7200,2000,1,0,3,59,-65,
457,black_chicken,Black chicken,28,10,56000,2000000,99,0,99,99,5040,9000,2000,1,0,3,79,-75,
458,great_roost,Great roost,124,10,61000,2500000,99,0,99,99,6000,9600,2000,1,0,3,99,-65,
459,sunfeather,Sunfeather,121,30,85200,3900000,99,0,99,99,6000,13800,2000,1,0,3,89,-70,
460,rooster_defender,Rooster defender,137,0,225000,5400000,99,0,99,99,7800,15600,2000,1,0,5,99,-90,
461,spirit_rooster,Spirit rooster,137,20,295000,7000000,99,0,130,173,9000,14400,1000,1,1,7,99,-77,
462,rooster_avenger,Rooster avenger,137,20,370000,8000000,99,0,130,173,10200,16200,1000,1,1,8,99,-87,
463,healing_totem,Healing totem,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,
464,ogre_explorer,Ogre explorer,185,13,11000,400,50,50,50,0,1000,1600,3000,1,0,3,50,-60,
465,stone_ogre,Stone ogre,185,6,40000,600,50,0,50,50,1800,6000,3000,1,0,3,50,-65,
466,deep_woods_mantis,Deep Woods Mantis,98,1,9400,200000,63,0,63,63,200,600,2000,1,0,0,0,-20,
467,dirt_mantis,Dirt Mantis,98,9,15600,440000,63,0,63,63,700,1400,2000,1,0,0,0,-20,
468,shadow_mantis,Shadow Mantis,98,29,15600,440000,63,0,63,63,700,1400,2000,1,0,0,0,-20,
469,dark_mantis,Dark Mantis,98,28,44800,1600000,91,0,91,91,1600,5000,2000,1,0,0,0,-65,
470,forest_mantis,Forest Mantis,98,0,11000,300000,63,0,63,63,800,1600,2000,1,0,0,0,-60,
471,ghost_mantis,Ghost Mantis,98,11,41600,1600000,91,0,91,91,1500,6000,2000,1,0,0,0,-65,
472,sting,Sting,171,1,18000,800000,63,0,63,63,1000,2600,2000,1,0,1,0,-10,
473,chtan,Ch\'tan,171,2,75000,2000000,91,0,91,91,3600,10000,2000,1,0,3,0,-70,
474,sintu,Sin-tu,171,0,75000,2000000,91,0,91,91,3000,10200,2000,1,0,3,0,-70,
475,iron_panda,Iron Panda,24,21,690,4000,20,0,20,20,25,50,2000,1,0,0,0,0,
476,iron_tiger,Iron Tiger,107,21,1195,7000,20,0,20,20,25,75,2000,1,0,0,0,0,
477,giant_iron_tiger,Giant Iron Tiger,29,21,1570,10000,20,0,20,20,45,110,2000,1,0,0,0,0,
478,gimyi,Gim Yi,142,21,3390,40000,20,0,20,20,12,64,1000,1,1,0,0,0,
479,black_skeleton,Black skeleton,30,10,7900,170000,50,0,50,50,400,1000,2000,1,0,1,0,-15,
480,skeleton_je,Skeleton je,30,1,8350,200000,50,0,50,50,700,2100,2000,1,0,1,0,-15,
481,skeleton_ja,Skeleton ja,30,23,10000,240000,50,0,50,50,350,900,2000,1,0,2,0,-25,
482,skeleton_ji,Skeleton ji,30,12,12690,280000,50,0,50,50,900,1600,2000,1,0,2,0,-25,
483,skeleton_sa,Skeleton sa,31,12,22000,2500000,90,0,90,90,400,800,2000,1,0,2,0,-20,
484,marsh_ogre,Marsh ogre,185,31,39600,1600000,91,0,91,91,2000,5700,3000,1,0,3,0,-65,
485,zangze_ogre,Zangze,185,2,93600,2000000,91,0,91,91,2600,10000,3000,1,0,3,0,-70,
486,zinte_ogre,Zin-te,185,17,91600,2000000,91,0,91,91,3000,10200,3000,1,0,3,0,-70,
487,polar_bear,Polar bear,117,0,10400,250000,80,0,80,80,900,1100,2000,1,0,3,0,-30,
488,satans_helper,Satan\'s little helper,118,2,14000,300000,80,0,80,80,900,1100,2000,1,0,3,0,-30,
489,snow_beast,Snow beast,116,11,20800,500000,80,0,80,80,1350,2000,2000,1,0,3,0,-40,
490,death_wish,Death wish,119,2,69000,1500000,80,0,80,80,2000,4000,2000,1,0,3,0,-65,
491,snow_rabbit,Snow rabbit,21,29,216,600,20,0,20,20,2,8,3000,0,0,0,0,40,
492,arctic_deer,Arctic deer,89,29,536,1100,20,0,20,20,7,14,3000,0,0,0,0,40,
493,slush_ogre,Slush ogre,99,18,830,2000,20,0,20,20,10,60,3000,1,0,0,0,100,
494,snow_ogre,Snow ogre,99,18,3450,40000,35,0,35,35,50,200,3000,1,0,0,0,0,
495,sleet_ogre,Sleet ogre,99,18,3950,100000,50,0,50,50,190,290,3000,1,0,1,0,-10,
496,hail_ogre,Hail ogre,99,18,10300,300000,65,0,65,65,510,790,3000,1,0,2,0,-25,
497,flurry_ogre,Flurry ogre,99,18,14550,700000,80,0,80,80,1540,1980,3000,1,0,3,0,-40,
498,blizzard_ogre,Blizzard ogre,99,18,17600,1000000,95,0,95,95,1600,2000,3000,1,0,3,0,-50,
499,avalanche_ogre,Avalanche ogre,99,18,328000,7000000,99,0,99,99,9800,14400,3000,1,0,0,0,-65,
500,tempest_ogre,Tempest ogre,99,18,400000,10500000,99,0,99,99,14400,18750,3000,1,0,3,0,-80,
501,cyclone_ogre,Cyclone ogre,99,18,880000,14000000,99,0,99,99,28500,37500,3000,1,0,3,0,-95,
502,slush_king,Slush king,99,17,1390,20000,20,0,20,20,100,600,3000,1,0,0,0,100,
503,snow_king,Snow king,99,17,6290,400000,35,0,35,35,500,2000,3000,1,0,0,0,0,
504,sleet_king,Sleet king,99,17,8460,1000000,50,0,50,50,700,2400,3000,1,0,1,0,-10,
505,hail_king,Hail king,99,17,18510,3000000,65,0,65,65,730,7300,3000,1,0,2,0,-25,
506,flurry_king,Flurry king,99,17,26400,7000000,80,0,80,80,1620,16200,3000,1,0,4,0,-40,
507,blizzard_king,Blizzard king,99,17,32870,10000000,95,0,95,95,2800,20000,3000,1,0,5,0,-50,
508,avalanche_king,Avalanche king,99,17,610000,70000000,99,0,99,99,5200,52000,3000,1,0,5,0,-65,
509,tempest_king,Tempest king,99,17,830000,105000000,99,0,99,99,8400,84000,3000,1,0,6,0,-80,
510,cyclone_king,Cyclone king,99,17,1970000,140000000,99,0,99,99,11400,114000,3000,1,0,7,0,-95,
511,bear,Bear,24,5,270,1000,30,0,30,30,40,55,2000,0,0,3,0,40,
512,tiger,Tiger,29,5,440,1500,30,0,30,30,15,30,2000,0,0,0,0,0,
513,lobster,Lobster,168,2,2150,65000,50,0,50,50,15,300,2000,0,0,1,0,-10,
514,boa,Boa,33,11,900,4400,40,0,50,50,35,55,2000,0,0,0,0,35,
515,sand_lobster,Sand lobster,168,5,10110,300000,70,0,70,70,760,1100,2000,1,0,3,0,-45,
516,rock_lobster,Rock lobster,168,13,11000,500000,70,0,70,70,1000,1500,2000,1,0,3,0,-55,
517,golden_lobster,Golden Lobster,168,30,76800,2000000,99,0,99,99,240,4800,2000,1,0,3,0,-65,
518,golden_hare,Golden hare,125,30,540,4500,25,0,25,25,30,50,1000,1,0,0,25,95,
519,mad_rabbit,Mad rabbit,125,2,660,5500,25,0,25,25,40,60,1000,1,0,0,25,95,
520,giant_hare,Giant hare,21,7,780,6500,25,0,25,25,50,70,1000,1,0,0,25,95,
521,rabbit_sentry,Rabbit sentry,131,31,2000,16000,25,0,25,25,200,250,1000,1,0,1,25,-10,
522,mythic_hare,Mythic hare,131,0,3400,37000,50,0,50,65,125,195,1000,1,1,2,50,-20,
523,hare_witch,Hare witch,131,20,4200,45000,50,0,50,65,150,220,1000,1,1,2,50,-20,
524,mad_hare,Mad hare,125,12,5000,110000,70,0,70,70,200,360,1000,1,0,1,70,-10,
525,giant_rabbit,Giant rabbit,21,13,9600,180000,70,0,70,70,225,475,1000,1,0,2,70,-20,
526,rabbit_guardian,Rabbit guardian,131,16,16200,250000,70,0,70,70,450,1000,1000,1,0,3,700,-40,
527,divine_rabbit,Divine rabbit,131,30,18200,500000,99,0,99,163,300,850,1000,1,1,3,99,-30,
528,rabbit_witch,Rabbit witch,131,3,20800,550000,99,0,99,163,400,950,2000,1,1,4,99,-40,
529,hop,Hop,125,29,9750,405000,99,0,99,99,1280,1520,1000,1,0,3,99,-40,
530,thump,Thump,125,29,14800,630000,99,0,99,99,1420,1660,1000,1,0,3,99,-40,
531,fluff,Fluff,21,10,13400,630000,99,0,99,99,1600,2240,2000,1,0,3,99,-50,
532,rabbit_defender,Rabbit defender,131,0,39000,1100000,99,0,99,99,2180,2940,1000,1,0,5,99,-70,
533,spirit_rabbit,Spirit rabbit,131,0,56800,2000000,99,0,99,173,1740,2580,1000,1,1,6,99,-65,
534,rabbit_avenger,Rabbit avenger,131,0,64800,2400000,99,0,99,173,2060,2860,2000,1,1,7,99,-70,
535,ore,Ore,849,16,2000,0,1,0,0,0,0,0,2000,0,0,0,0,0,
536,ore_med,Ore med vein,849,0,240,0,1,0,0,0,0,0,2000,0,0,0,0,0,
537,ore_high,Ore high vein,850,10,240,0,1,0,0,0,0,0,2000,0,0,0,0,0,
538,ore_very_high,Ore very high vein,853,4,240,0,1,0,0,0,0,0,2000,0,0,0,0,0,
539,gold_ore,Gold ore vein,853,16,240,0,1,0,0,0,0,0,2000,0,0,0,0,0,
540,silver_ore,Silver ore vein,853,28,240,0,1,0,0,0,0,0,2000,0,0,0,0,0,
541,ginko_tree,Ginko tree,761,8,2000,0,1,0,0,0,0,0,1000,0,0,0,0,35,
542,bent_grain,Bent grain,773,0,240,0,1,0,0,0,0,0,15000,0,0,255,0,0,
543,tall_wheat,Tall wheat,774,0,240,0,1,0,0,0,0,0,15000,0,0,255,0,0,
544,very_tall_wheat,Very tall wheat,774,2,240,0,1,0,0,0,0,0,15000,0,0,255,0,0,
545,damp_wheat,Damp wheat,822,0,240,0,1,0,0,0,0,0,15000,0,0,255,0,0,
546,training_dummy,Training dummy,1302,0,17000,0,1,0,0,0,0,0,2000,2,0,0,0,0,
547,island_lobster,Island lobster,168,10,30,500,15,0,15,15,15,30,3000,1,0,0,0,35,
548,tiger_night,Night,130,2,85000,4000000,99,0,99,173,2400,3600,1000,1,0,4,99,-72,
549,tiger_storm,Storm,130,1,107000,4200000,99,0,99,173,3100,4150,1000,1,0,4,99,-72,
550,tiger_blizzard,Blizzard,130,3,119000,5000000,99,0,99,173,3750,5550,1000,1,0,4,99,-75,
551,tiger_summit,Summit,130,4,170000,6000000,99,0,99,173,4800,7200,1000,1,0,4,99,-77,
552,tiger_twostripes,Two stripes,130,0,367000,14000000,99,0,99,173,9350,13450,1000,1,0,5,99,-85,
553,thirsty_ogre,Thirsty ogre,185,0,40,75,10,0,10,10,3,7,2000,0,0,0,10,100,
554,vile_scorpion,Vile scorpion,171,15,3720,48000,42,0,42,42,130,290,2000,1,0,0,42,0,
555,scorpion_lurker,Scorpion lurker,171,16,4200,79000,42,0,42,42,150,325,2000,1,0,0,42,0,
556,radiant_scorpion,Radiant scorpion,171,27,6680,125000,42,0,42,42,225,475,2000,1,0,0,42,0,
557,crimson_scorpion,Crimson scorpion,171,31,183100,785000,50,0,50,50,980,1880,1000,1,0,2,50,-25,
558,sonhi_stickman,Sonhi stickman,0,21,400,15,1,0,0,0,200,800,2000,0,0,0,0,20,
559,sonhi_swordsman,Sonhi swordsman,36,21,400,15,1,0,0,0,200,800,2000,0,0,0,0,20,
560,sonhi_archer,Sonhi archer,1,21,400,15,1,0,0,0,200,800,2000,0,0,0,0,20,
561,sonhi_captain,Sonhi captain,37,21,1000,20,1,0,0,0,500,1200,2000,1,0,0,0,0,
562,cotw_caterpillar,Caterpillar,183,30,200,0,68,0,68,68,10,35,2000,0,0,0,68,30,
563,cotw_fluffy_dog,Fluffy dog,198,8,600,0,72,0,72,72,15,85,2000,0,0,0,72,10,
564,cotw_panda_bear,Panda bear,24,5,1320,0,81,0,81,81,20,180,2000,0,0,0,81,-10,
565,cotw_wild_monkey,Wild monkey,126,0,4500,0,90,0,90,90,50,375,2000,0,0,0,90,-15,
566,cotw_gorilla,Gorilla,127,12,7200,0,99,0,99,99,50,575,2000,0,0,0,99,-15,
567,cotw_wind_dancer,Wind dancer,140,0,15000,0,99,0,99,99,1000,2000,2000,0,0,0,99,-25,
568,cotw_wind_warrior,Wind warrior,140,0,26000,0,99,0,99,99,2000,4000,2000,0,0,0,99,-45,
569,new_years_mob1,Young spirit,2400,0,620,4800,20,0,20,20,35,65,2000,1,0,0,20,75,
570,new_years_mob2,Eager spirit,2400,0,960,5600,20,0,20,20,45,85,1000,1,0,0,20,60,
571,new_years_mob3,Angry spirit,2400,0,6350,145750,50,0,50,50,455,675,2000,1,0,2,50,-20,
572,new_years_mob4,Quick spirit,2400,0,6950,155750,50,0,50,50,515,715,1000,1,0,2,50,-25,
573,new_years_mob5,Terrible spirit,2400,0,16800,675000,80,0,80,80,1650,2300,2000,1,0,3,80,-30,
574,new_years_mob6,Ancient spirit,2400,0,19200,725000,80,0,80,80,1800,2550,1000,1,0,3,80,-45,
575,new_years_boss1,Spirit guardian,2400,0,6600,45000,30,0,30,30,90,210,1000,1,0,1,30,-10,
576,new_years_boss2,Spirit defender,2400,0,27400,850000,75,0,75,75,600,950,1000,1,0,4,75,-45,
577,new_years_boss3,Spirit champion,2400,0,103000,2750000,99,0,99,99,3750,5400,1000,1,0,4,99,-75,
578,kwisin_companion,Kwi-Sin Companion,26,30,200,0,68,0,68,68,10,35,2000,1,0,0,68,30,
579,mingken_companion,Ming-Ken Companion,88,30,200,0,68,0,68,68,10,35,2000,1,0,0,68,30,
580,ohaeng_companion,Ohaeng Companion,120,30,200,0,68,0,68,68,10,35,2000,1,0,0,68,30,
581,kwisin_assistant,Kwi-Sin Assistant,32,5,600,0,72,0,72,72,15,85,2000,1,0,0,72,10,
582,mingken_assistant,Ming-Ken Assistant,89,5,600,0,72,0,72,72,15,85,2000,1,0,0,72,10,
583,ohaeng_assistant,Ohaeng Assistant,90,5,600,0,72,0,72,72,15,85,2000,1,0,0,72,10,
584,kwisin_protector,Kwi-Sin Protector,33,8,1320,0,81,0,81,81,20,180,2000,1,0,0,81,-10,
585,mingken_protector,Ming-Ken Protector,255,3,1320,0,81,0,81,81,20,180,2000,1,0,0,81,-10,
586,ohaeng_protector,Ohaeng Protector,109,8,1320,0,81,0,81,81,20,180,2000,1,0,0,81,-10,
587,kwisin_fighter,Fighter of Kwi-Sin,30,1,4500,0,90,0,90,90,50,375,2000,1,0,0,90,-15,
588,mingken_fighter,Fighter of Ming-Ken,19,1,4500,0,90,0,90,90,50,375,2000,1,0,0,90,-15,
589,ohaeng_fighter,Fighter of Ohaeng,111,1,4500,0,90,0,90,90,50,375,2000,1,0,0,90,-15,
590,kwisin_warrior,Kwi-Sin Warrior,31,12,7200,0,99,0,99,99,50,575,2000,1,0,0,99,-15,
591,mingken_warrior,Ming-Ken Warrior,153,12,7200,0,99,0,99,99,50,575,2000,1,0,0,99,-15,
592,ohaeng_warrior,Ohaeng Warrior,112,0,7200,0,99,0,99,99,50,575,2000,1,0,0,99,-15,
593,kwisin_champion,Kwi-Sin Champion,225,0,15000,0,99,0,99,99,1000,2000,2000,1,0,0,99,-25,
594,mingken_champion,Ming-Ken Champion,156,0,15000,0,99,0,99,99,1000,2000,2000,1,0,0,99,-25,
595,ohaeng_champion,Ohaeng Champion,187,0,15000,0,99,0,99,99,1000,2000,2000,1,0,0,99,-25,
596,kwisin_avatar,Kwi-Sin Avatar,225,0,26000,0,99,0,99,99,2000,4000,2000,1,0,0,99,-45,
597,mingken_avatar,Ming-Ken Avatar,156,0,26000,0,99,0,99,99,2000,4000,2000,1,0,0,99,-45,
598,ohaeng_avatar,Ohaeng Avatar,187,0,26000,0,99,0,99,99,2000,4000,2000,1,0,0,99,-45,
599,golden_rabbit,Golden rabbit,125,30,3000,40000,70,0,70,70,140,200,1000,1,0,1,0,-10,
600,giasomo_bird,Giasomo bird,58,0,200,0,9,0,0,0,1,2,2000,0,0,0,0,80,
601,dummy_mythic_dragon,Mythic dragon,132,0,127200,5000000,99,0,99,173,4600,5900,1000,1,0,7,75,-74,
602,dummy_dragon_mage,Dragon mage,132,24,133200,5000000,99,0,99,173,4000,5000,1000,1,0,7,75,-70,
603,dummy_divine_dragon,Divine dragon,132,30,477000,5000000,99,0,130,173,18400,29500,1000,1,0,9,75,-90,
604,dummy_dragon_slayer,Dragon slayer,132,21,499500,5000000,99,0,130,173,20000,25000,1000,1,0,9,75,-90,
605,dummy_spirit_dragon,Spirit dragon,132,20,2385000,5000000,99,0,99,173,110400,177000,1000,1,0,9,75,-95,
606,dummy_dragon_avenger,Dragon avenger,132,20,2497500,5000000,99,0,99,173,120000,150000,1000,1,0,9,75,-95,
