SpnId,SpnMobId,SpnMapId,SpnX,SpnY,SpnLastDeath,SpnStartTime,SpnEndTime,SpnMobIdReplace
754,1,330,14,9,1596504213,25,25,0
755,1,330,11,9,1596504213,25,25,0
756,1,330,8,9,1596504213,25,25,0
757,1,330,10,11,1596504213,25,25,0
758,1,330,13,11,1596504213,25,25,0
759,1,330,14,13,1596504213,25,25,0
760,1,330,11,13,1596504213,25,25,0
761,1,330,8,13,1596504213,25,25,0
762,1,330,16,12,1596504213,25,25,0
763,1,330,29,13,1596504213,25,25,0
764,1,330,31,13,1596504213,25,25,0
765,1,330,33,13,1597201580,25,25,0
766,1,330,25,6,1596504213,25,25,0
767,1,330,24,8,1596504213,25,25,0
768,1,330,27,8,1596504213,25,25,0
769,10,330,92,10,1596504213,25,25,0
770,3,330,92,6,1596504213,25,25,0
771,11,330,94,7,1596504213,25,25,0
772,4,330,104,10,1596504213,25,25,0
773,49,330,101,12,1596504213,25,25,0
774,4,330,115,11,1596504213,25,25,0
775,8,330,112,13,1596504213,25,25,0
776,4,330,134,12,1596504213,25,25,0
777,4,330,131,9,1596504213,25,25,0
778,3,330,131,12,1596504213,25,25,0
779,1,330,142,13,1596504213,25,25,0
780,1,330,136,10,1596504213,25,25,0
781,49,330,140,10,1596504213,25,25,0
782,49,330,138,12,1596504213,25,25,0
783,8,330,142,23,1596504213,25,25,0
784,1,330,142,69,1596504213,25,25,0
785,1,330,142,78,1596504214,25,25,0
786,11,330,142,100,1596504214,25,25,0
787,49,330,142,152,1596504214,25,25,0
788,1,330,90,151,1596504214,25,25,0
789,11,330,46,152,1596504214,25,25,0
790,1,330,15,117,1596504214,25,25,0
791,1,330,8,118,1596504214,25,25,0
792,1,330,17,112,1596504214,25,25,0
793,11,330,10,120,1596504214,25,25,0
794,1,330,11,121,1596504214,25,25,0
795,1,330,8,121,1596504214,25,25,0
796,1,330,22,120,1596504214,25,25,0
797,1,330,20,120,1596504214,25,25,0
798,1,330,16,120,1596504214,25,25,0
799,11,330,23,127,1596504214,25,25,0
800,1,330,10,131,1596504214,25,25,0
801,1,330,23,132,1596504214,25,25,0
802,1,330,18,132,1596504214,25,25,0
803,1,330,21,135,1596504214,25,25,0
804,1,330,16,135,1596504214,25,25,0
805,1,330,13,137,1596504214,25,25,0
806,1,330,10,138,1596504214,25,25,0
807,1,330,19,137,1596504214,25,25,0
808,1,330,40,134,1596504214,25,25,0
809,1,330,38,138,1596504214,25,25,0
810,1,330,36,136,1596504214,25,25,0
811,1,330,36,139,1596504214,25,25,0
812,1,330,41,139,1596504214,25,25,0
813,1,330,41,136,1596504214,25,25,0
814,1,330,45,136,1596504214,25,25,0
815,1,330,45,139,1596504214,25,25,0
816,1,330,51,124,1596504214,25,25,0
817,1,330,53,126,1596504214,25,25,0
818,1,330,54,124,1596504214,25,25,0
819,1,330,71,119,1596504214,25,25,0
820,1,330,68,119,1596504214,25,25,0
824,1,330,70,124,1596504214,25,25,0
825,1,330,68,122,1596504214,25,25,0
826,1,330,71,122,1596504214,25,25,0
827,11,330,76,90,1596504214,25,25,0
828,2,330,94,84,1596504214,25,25,0
829,2,330,96,84,1596504214,25,25,0
830,11,330,105,63,1596504213,25,25,0
831,2,330,105,56,1596504213,25,25,0
832,11,330,109,57,1596504213,25,25,0
833,11,330,109,60,1596504213,25,25,0
834,49,330,60,32,1596504213,25,25,0
835,11,330,43,62,1596504213,25,25,0
836,1,330,46,75,1596504214,25,25,0
837,1,330,46,79,1596504214,25,25,0
838,2,330,54,78,1596504214,25,25,0
839,2,330,50,78,1596504214,25,25,0
840,1,330,49,79,1596504214,25,25,0
841,1,330,53,79,1596504214,25,25,0
842,1,330,55,79,1596504214,25,25,0
843,1,330,48,76,1596504213,25,25,0
844,1,330,51,76,1596504214,25,25,0
845,1,330,54,76,1596504214,25,25,0
846,1,330,57,76,1596504214,25,25,0
847,1,330,60,76,1596504214,25,25,0
848,8,330,47,71,1596504213,25,25,0
849,2,330,47,61,1596504213,25,25,0
850,2,330,47,64,1596504213,25,25,0
851,3,330,46,58,1596504213,25,25,0
852,2,330,57,64,1596504213,25,25,0
853,49,330,62,65,1596504213,25,25,0
854,1,330,60,78,1596504214,25,25,0
855,1,330,63,78,1596504214,25,25,0
856,1,330,65,78,1596504214,25,25,0
857,1,330,62,80,1596504214,25,25,0
858,1,330,64,80,1596504214,25,25,0
859,2,330,84,76,1596504214,25,25,0
860,1,330,86,78,1596504214,25,25,0
861,2,330,84,78,1596504214,25,25,0
862,2,330,81,78,1596504214,25,25,0
863,2,330,82,76,1596504214,25,25,0
864,11,330,87,76,1596504214,25,25,0
865,11,330,93,73,1596504213,25,25,0
866,2,330,90,73,1596504214,25,25,0
867,1,330,102,77,1596504214,25,25,0
868,2,330,100,78,1596504214,25,25,0
869,2,330,96,73,1596504214,25,25,0
870,2,330,101,80,1596504214,25,25,0
871,11,330,80,62,1596504213,25,25,0
872,2,330,79,55,1596504213,25,25,0
873,2,330,82,55,1596504213,25,25,0
874,2,330,86,54,1596504213,25,25,0
875,2,330,79,58,1596504213,25,25,0
876,2,330,84,56,1596504213,25,25,0
877,2,330,82,58,1596504213,25,25,0
878,2,330,86,58,1596504213,25,25,0
879,2,330,66,44,1596504213,25,25,0
880,2,330,61,50,1596504213,25,25,0
881,2,330,61,54,1596504213,25,25,0
882,2,330,64,57,1596504213,25,25,0
883,1,330,50,46,1596504213,25,25,0
884,2,330,53,45,1596504213,25,25,0
885,2,330,53,49,1596504213,25,25,0
886,2,330,53,53,1596504213,25,25,0
887,2,330,53,61,1596504213,25,25,0
888,2,330,53,57,1596504213,25,25,0
889,4,330,47,40,1596504213,25,25,0
890,4,330,51,41,1596504213,25,25,0
891,1,330,100,38,1596504213,25,25,0
892,2,330,98,40,1596504213,25,25,0
893,49,330,136,130,1596504214,25,25,0
894,1,330,125,140,1596504214,25,25,0
895,1,330,128,139,1596504214,25,25,0
896,1,330,131,139,1596504214,25,25,0
897,1,330,125,144,1596504214,25,25,0
898,1,330,128,144,1596504214,25,25,0
899,70,330,129,144,1596504214,25,25,0
900,84,4,3,3,1537397603,25,25,0
901,86,4,3,3,1537397580,25,25,0
902,88,4,3,3,1537500025,25,25,0
903,89,4,3,3,1537500123,25,25,0
905,120,4,3,3,1537398464,25,25,0
906,121,4,3,3,1537399851,25,25,0
907,124,4,3,3,1537400106,25,25,0
908,125,4,3,3,1537400274,25,25,0
909,139,4,3,3,1537499794,25,25,0
910,140,4,3,3,1537499751,25,25,0
911,146,4,3,3,1537397363,25,25,0
912,147,4,3,3,1537397413,25,25,0
913,134,458,5,9,1592873653,25,25,0
914,134,453,17,14,1567260198,25,25,0
915,148,157,13,2,1592617270,25,25,0
916,148,157,13,4,1592617295,25,25,0
917,148,157,13,6,1592617290,25,25,0
918,148,157,15,6,1592617259,25,25,0
919,148,157,16,5,1592617200,25,25,0
920,148,157,16,2,1592617296,25,25,0
921,148,157,18,3,1592617278,25,25,0
922,148,157,20,4,1592617264,25,25,0
923,148,157,20,2,1592617290,25,25,0
924,148,157,22,3,1592617277,25,25,0
925,148,157,23,5,1592617234,25,25,0
926,148,157,26,5,1592617278,25,25,0
927,148,157,25,6,1592617198,25,25,0
928,148,157,27,7,1592617208,25,25,0
929,148,157,26,8,1592617251,25,25,0
930,148,157,24,8,1592617247,25,25,0
931,162,4,3,3,1537917145,25,25,0
932,163,4,3,3,1538041432,25,25,0
933,11,0,140,31,1567213539,25,25,0
934,11,0,134,3,1566342296,25,25,0
935,11,0,158,7,1563338117,25,25,0
936,11,0,151,77,1566146206,25,25,0
937,11,0,35,80,1567275555,25,25,0
938,11,0,126,103,1563338118,25,25,0
939,11,0,94,107,1563338118,25,25,0
940,11,0,78,123,1565193127,25,25,0
941,11,0,42,133,1567260224,25,25,0
942,11,0,138,139,1566146634,25,25,0
943,11,0,143,166,1566137762,25,25,0
944,11,330,27,8,1596504213,25,25,0
945,11,330,79,27,1596762963,25,25,0
946,11,330,31,34,1596504213,25,25,0
947,11,330,101,34,1596504213,25,25,0
948,11,330,29,83,1596504214,25,25,0
949,11,330,67,95,1596504214,25,25,0
950,11,330,109,102,1596504214,25,25,0
951,11,330,34,118,1596504214,25,25,0
952,11,330,112,114,1596504214,25,25,0
953,11,330,49,143,1596504214,25,25,0
954,184,2544,4,2,1567132842,25,25,0
955,184,2544,14,2,1592268570,25,25,0
956,184,2544,9,2,1567126673,25,25,0
957,184,2544,19,2,1592268568,25,25,0
958,298,2570,4,0,0,25,25,0
959,298,2570,3,0,0,25,25,0
960,298,2570,3,2,1534205274,25,25,0
961,298,2570,4,2,0,25,25,0
962,298,2570,5,2,0,25,25,0
963,298,2570,5,1,0,25,25,0
964,298,2570,4,1,0,25,25,0
965,298,2570,3,1,0,25,25,0
966,299,2570,15,2,0,25,25,0
967,299,2570,14,2,0,25,25,0
968,299,2570,13,2,0,25,25,0
969,299,2570,13,1,0,25,25,0
970,299,2570,14,1,0,25,25,0
971,299,2570,15,1,0,25,25,0
972,299,2570,15,0,0,25,25,0
973,299,2570,14,0,0,25,25,0
974,299,2570,13,0,0,25,25,0
975,300,2570,22,0,0,25,25,0
976,300,2570,21,0,0,25,25,0
977,300,2570,21,2,0,25,25,0
978,300,2570,22,2,0,25,25,0
979,300,2570,23,2,0,25,25,0
980,300,2570,23,1,0,25,25,0
981,300,2570,22,1,0,25,25,0
982,300,2570,21,1,0,25,25,0
983,7,330,67,140,1596504214,25,25,0
984,316,1228,6,7,1567290703,25,25,0
985,331,4,3,3,1537855749,25,25,0
986,332,4,3,3,1537855709,25,25,0
987,338,4,3,3,1537857841,25,25,0
988,339,4,3,3,1537857792,25,25,0
989,357,4,3,3,1537400106,25,25,0
990,358,4,3,3,1537400274,25,25,0
991,364,4,3,3,1537400106,25,25,0
992,365,4,3,3,1537400274,25,25,0
993,371,4,3,3,1537917398,25,25,0
994,370,4,3,3,1537917298,25,25,0
995,377,4,3,3,1538041768,25,25,0
996,376,4,3,3,1538041779,25,25,0
997,384,4,3,3,1537920418,25,25,0
998,383,4,3,3,1537920417,25,25,0
999,391,4,3,3,1537499794,25,25,0
1000,390,4,3,3,1537499751,25,25,0
1001,396,4,3,3,1537500025,25,25,0
1002,395,4,3,3,1537500123,25,25,0
1003,401,4,3,3,1537500025,25,25,0
1004,400,4,3,3,1537500123,25,25,0
1005,407,4,3,3,1537397363,25,25,0
1006,408,4,3,3,1537397413,25,25,0
1007,414,4,3,3,1537397363,25,25,0
1008,415,4,3,3,1537397413,25,25,0
1009,421,4,3,3,1537917145,25,25,0
1010,422,4,3,3,1538041432,25,25,0
1011,427,4,3,3,1538910280,25,25,0
1012,428,4,3,3,1538910379,25,25,0
1013,429,4,3,3,1537917145,25,25,0
1014,430,4,3,3,1538041432,25,25,0
1015,437,4,3,3,1537917145,25,25,0
1016,438,4,3,3,1538041432,25,25,0
1017,444,4,3,3,1537917145,25,25,0
1018,445,4,3,3,1538041432,25,25,0
1019,447,4,3,3,1537917145,25,25,0
1020,448,4,3,3,1538041432,25,25,0
1021,454,4,3,3,1537917145,25,25,0
1022,455,4,3,3,1538041432,25,25,0
1023,461,4,3,3,1537917145,25,25,0
1024,462,4,3,3,1538041432,25,25,0
1025,176,4,3,3,1546753025,25,25,0
1026,177,4,3,3,1538041432,25,25,0
1027,178,4,3,3,1537917145,25,25,0
1028,179,4,3,3,1538041432,25,25,0
1029,180,4,3,3,1537917145,25,25,0
1030,181,4,3,3,1538041432,25,25,0
1031,170,3157,13,2,1567224527,25,25,0
1032,170,3157,13,4,1567224924,25,25,0
1033,170,3157,13,6,1566969007,25,25,0
1034,170,3157,15,6,1566968855,25,25,0
1035,170,3157,16,5,1566968788,25,25,0
1036,170,3157,16,2,1566969014,25,25,0
1037,170,3157,18,3,1567224463,25,25,0
1038,170,3157,20,4,1566968853,25,25,0
1039,170,3157,20,2,1566968963,25,25,0
1040,170,3157,22,3,1566968880,25,25,0
1041,170,3157,23,5,1566662975,25,25,0
1042,170,3157,26,5,1566969065,25,25,0
1043,170,3157,25,6,1566968911,25,25,0
1044,170,3157,27,7,1567224561,25,25,0
1045,170,3157,26,8,1566969062,25,25,0
1046,170,3157,24,8,1566969065,25,25,0
1047,175,4157,13,2,1567152755,25,25,0
1048,175,4157,13,4,1567152139,25,25,0
1049,175,4157,13,6,1567152790,25,25,0
1050,175,4157,15,6,1567152561,25,25,0
1051,175,4157,16,5,1567152823,25,25,0
1052,175,4157,16,2,1567152528,25,25,0
1053,175,4157,18,3,1567152213,25,25,0
1054,175,4157,20,4,1567152837,25,25,0
1055,175,4157,20,2,1567152657,25,25,0
1056,175,4157,22,3,1567152505,25,25,0
1057,175,4157,23,5,1567152694,25,25,0
1058,175,4157,26,5,1567152807,25,25,0
1059,175,4157,25,6,1567152391,25,25,0
1060,175,4157,27,7,1567152353,25,25,0
1061,175,4157,26,8,1567152323,25,25,0
1062,175,4157,24,8,1567152771,25,25,0
1063,467,535,3,10,1545753531,25,25,0
1064,478,4,3,3,0,25,25,0
1065,10,1005,167,22,1566513633,25,25,0
1066,10,1005,165,22,1566513633,25,25,0
1067,10,1005,167,20,1566513633,25,25,0
1068,72,1005,169,22,1542010184,25,25,0
1069,10,1005,173,23,1566513633,25,25,0
1070,10,1005,170,19,1566513633,25,25,0
1071,72,1005,181,23,1542010184,25,25,0
1072,10,1005,176,20,1566513633,25,25,0
1073,10,1005,179,22,1566513633,25,25,0
1074,10,1005,184,23,1566513633,25,25,0
1075,10,1005,165,25,1566513633,25,25,0
1076,10,1005,169,25,1566513633,25,25,0
1077,10,1005,170,28,1566513633,25,25,0
1078,72,1005,176,24,1542010184,25,25,0
1079,10,1005,176,27,1566513633,25,25,0
1080,10,1005,180,28,1567121153,25,25,0
1081,10,1005,185,25,1566513633,25,25,0
1082,513,1005,6,170,1566513633,25,25,0
1083,513,1005,4,172,1566513633,25,25,0
1084,513,1005,4,168,1566513633,25,25,0
1085,513,1005,8,168,1566513633,25,25,0
1086,465,1008,55,130,1556848770,25,25,0
1087,464,1008,54,133,1556865929,25,25,0
1088,465,1008,60,129,1556848768,25,25,0
1089,465,1008,61,132,1547924940,25,25,0
1090,464,1008,59,134,1556848804,25,25,0
1091,464,1008,63,134,1547924940,25,25,0
1092,464,1008,63,128,1556848749,25,25,0
1093,465,1008,70,131,1547924940,25,25,0
1094,464,1008,67,128,1556848799,25,25,0
1095,464,1008,67,132,1548711820,25,25,0
1096,465,1008,77,135,1558216855,25,25,0
1097,465,1008,75,132,1556865916,25,25,0
1098,464,1008,76,134,1547924940,25,25,0
1099,464,1008,73,135,1552393764,25,25,0
1100,464,1008,73,130,1552393759,25,25,0
1101,464,1008,77,130,1556848758,25,25,0
1102,464,1008,44,141,1556848738,25,25,0
1103,465,1008,53,137,1556848919,25,25,0
1104,465,1008,48,138,1556848806,25,25,0
1105,465,1008,52,140,1556848851,25,25,0
1106,464,1008,51,142,1556848886,25,25,0
1107,464,1008,49,136,1556848796,25,25,0
1108,465,1008,60,141,1547924940,25,25,0
1109,464,1008,56,142,1547924940,25,25,0
1110,464,1008,64,141,1556848858,25,25,0
1111,464,1008,74,143,1556848821,25,25,0
1112,464,1008,78,137,1558216827,25,25,0
1113,465,1008,4,151,1556848884,25,25,0
1114,464,1008,7,151,1556848959,25,25,0
1115,464,1008,1,151,1547924940,25,25,0
1116,465,1008,37,150,1557451375,25,25,0
1117,464,1008,32,151,1556848778,25,25,0
1118,465,1008,42,149,1556848791,25,25,0
1119,464,1008,40,149,1557214589,25,25,0
1120,464,1008,43,151,1557451388,25,25,0
1121,464,1008,45,145,1547924940,25,25,0
1122,464,1008,62,144,1547924940,25,25,0
1123,465,1008,65,146,1556848887,25,25,0
1124,464,1008,68,145,1556848901,25,25,0
1125,464,1008,74,149,1556848786,25,25,0
1126,465,1008,78,150,1556848940,25,25,0
1127,465,1008,72,146,1547924940,25,25,0
1128,464,1008,3,153,1565266394,25,25,0
1129,464,1008,9,154,1556848891,25,25,0
1130,465,1008,16,153,1556848922,25,25,0
1131,465,1008,29,154,1548711692,25,25,0
1132,464,1008,24,153,1565266480,25,25,0
1133,464,1008,38,153,1556848871,25,25,0
1134,465,1008,34,153,1554009525,25,25,0
1135,465,1008,71,154,1547924940,25,25,0
1136,464,1008,77,152,1547924940,25,25,0
1137,464,1008,72,152,1548711845,25,25,0
1138,2,0,158,127,1563569999,25,25,0
1139,2,0,159,124,1566146658,25,25,0
1140,2,0,158,122,1566792745,25,25,0
1141,2,0,157,124,1566792744,25,25,0
1142,2,0,156,122,1566792742,25,25,0
1143,2,0,163,124,1566855135,25,25,0
1144,2,0,165,125,1567293848,25,25,0
1145,2,0,161,125,1567212110,25,25,0
1146,2,0,160,122,1566146664,25,25,0
1147,2,0,168,125,1566867044,25,25,0
1148,2,0,171,125,1566957088,25,25,0
1149,2,0,171,127,1567293873,25,25,0
1150,2,0,168,127,1567025602,25,25,0
1151,2,0,157,135,1566146646,25,25,0
1152,2,0,157,132,1567041428,25,25,0
1153,2,0,159,130,1563478516,25,25,0
1154,2,0,162,134,1563478618,25,25,0
1155,2,0,165,133,1563738543,25,25,0
1156,2,0,162,129,1563478614,25,25,0
1157,2,0,163,131,1567041428,25,25,0
1158,2,0,160,132,1566010182,25,25,0
1159,2,0,160,128,1567041430,25,25,0
1160,2,0,168,130,1563478512,25,25,0
1161,2,0,169,133,1567223319,25,25,0
1162,2,0,159,136,1567041421,25,25,0
1163,2,0,165,139,1567223318,25,25,0
1164,2,0,167,139,1566146683,25,25,0
1165,2,0,165,137,1563478625,25,25,0
1166,2,0,172,138,1563478637,25,25,0
1167,2,0,172,142,1563478626,25,25,0
1168,2,0,170,139,1563478629,25,25,0
1169,2,0,168,137,1566146678,25,25,0
1170,2,0,170,144,1563478636,25,25,0
1171,2,330,69,95,1596504214,25,25,0
1172,2,330,72,93,1596504214,25,25,0
1173,2,330,77,94,1596504214,25,25,0
1174,2,330,75,95,1596504214,25,25,0
1175,2,330,72,95,1596504214,25,25,0
1176,2,330,63,100,1596504214,25,25,0
1177,2,330,60,102,1596504214,25,25,0
1178,2,330,67,97,1596504214,25,25,0
1179,2,330,67,102,1596504214,25,25,0
1180,2,330,66,100,1596504214,25,25,0
1181,2,330,78,100,1596504214,25,25,0
1182,2,330,77,97,1596504214,25,25,0
1183,2,330,80,96,1596504214,25,25,0
1184,2,330,82,100,1596504214,25,25,0
1185,2,330,62,104,1596504214,25,25,0
1186,1,330,61,109,1596504214,25,25,0
1187,1,330,63,106,1596504214,25,25,0
1188,2,330,66,104,1596504214,25,25,0
1189,2,330,70,105,1596504214,25,25,0
1190,1,330,64,107,1596504214,25,25,0
1191,1,330,67,106,1596504214,25,25,0
1192,1,330,68,108,1596504214,25,25,0
1193,1,330,70,109,1596504214,25,25,0
1194,1,330,71,107,1596504214,25,25,0
1195,2,330,77,104,1596504214,25,25,0
1196,1,330,79,108,1596504214,25,25,0
1197,1,330,77,107,1596504214,25,25,0
1198,1,330,82,108,1596504214,25,25,0
1199,1,330,83,106,1596504214,25,25,0
1200,1,330,81,106,1596504214,25,25,0
1201,2,0,14,197,1567116565,25,25,0
1202,2,0,17,196,1566968265,25,25,0
1203,2,0,23,198,1567116560,25,25,0
1204,2,0,17,199,1564363669,25,25,0
1205,2,0,27,198,1567116545,25,25,0
1206,2,0,29,199,1567048707,25,25,0
1207,2,0,23,205,1566968329,25,25,0
1208,2,0,19,206,1567079341,25,25,0
1209,2,0,21,202,1567079343,25,25,0
1210,2,0,22,207,1566968307,25,25,0
1211,2,0,16,204,1566968318,25,25,0
1212,2,0,29,202,1566968339,25,25,0
1213,2,0,30,205,1566968337,25,25,0
1214,2,0,26,205,1567144245,25,25,0
1215,2,0,32,206,1566968334,25,25,0
1216,2,0,14,208,1566963180,25,25,0
1217,2,0,20,211,1567050747,25,25,0
1218,2,0,16,211,1566968323,25,25,0
1219,2,0,25,211,1566196810,25,25,0
1220,2,0,29,208,1566592091,25,25,0
1221,543,0,103,134,1567190595,25,25,0
1222,542,0,105,134,1567190588,25,25,0
1223,544,0,103,137,1567190569,25,25,0
1224,545,0,105,137,1567190579,25,25,0
1225,543,0,105,141,1567190844,25,25,0
1226,544,0,104,142,1567190852,25,25,0
1227,542,0,104,140,1567190862,25,25,0
1228,545,0,107,140,1567190874,25,25,0
1229,542,0,107,142,1567190359,25,25,0
1230,543,0,109,142,1567190805,25,25,0
1231,544,0,109,140,1567190376,25,25,0
1232,544,0,111,140,1567190634,25,25,0
1233,543,0,111,142,1567190813,25,25,0
1234,545,0,114,142,1567190823,25,25,0
1235,542,0,113,140,1567190831,25,25,0
1236,544,0,129,137,1566132925,25,25,0
1237,545,0,131,137,1566132915,25,25,0
1238,542,0,133,137,1566132903,25,25,0
1239,543,0,134,139,1552643651,25,25,0
1240,544,0,133,141,1552643627,25,25,0
1241,545,0,132,139,1552643369,25,25,0
1242,543,0,131,141,1566132707,25,25,0
1243,542,0,130,139,1566132936,25,25,0
1244,545,0,129,141,1552643410,25,25,0
1245,544,0,104,146,1567190786,25,25,0
1246,545,0,106,146,1567190778,25,25,0
1247,542,0,109,146,1567190795,25,25,0
1248,543,0,111,146,1567190306,25,25,0
1249,545,0,111,149,1567190726,25,25,0
1250,542,0,108,149,1567190735,25,25,0
1251,544,0,106,149,1567190761,25,25,0
1252,543,0,104,149,1567190769,25,25,0
1253,542,0,110,151,1567190705,25,25,0
1254,544,0,113,146,1567190314,25,25,0
1255,543,0,113,149,1567045651,25,25,0
1256,543,0,112,151,1567190697,25,25,0
1257,542,0,114,151,1567190715,25,25,0
1258,543,0,129,151,1547412220,25,25,0
1259,545,0,131,151,1547412223,25,25,0
1260,543,0,132,149,1543469808,25,25,0
1261,544,0,130,149,1547412214,25,25,0
1262,542,0,128,149,1547412216,25,25,0
1263,544,0,104,153,1567190251,25,25,0
1264,542,0,105,152,1567190753,25,25,0
1265,543,0,108,152,1567190745,25,25,0
1266,544,0,107,154,1567190452,25,25,0
1267,545,0,109,154,1567190444,25,25,0
1268,545,0,111,153,1567190678,25,25,0
1269,544,0,113,153,1567190687,25,25,0
1270,543,0,132,153,1547412233,25,25,0
1271,544,0,130,153,1547412226,25,25,0
1272,542,0,128,153,1547412228,25,25,0
1273,729,330,38,99,1596502982,25,25,0
