MobId,Identifier,Description,MobLook,MobLookColor,Vita,Exp,Level,Might,Grace,Will,MinDmg,MaxDmg,MobMoveTime,MobBehavior,MobIsBoss,MobProtection,MobHit,MobArmor,Sources
297,golden_tiger,Golden tiger,29,30,66650,810000,95,0,95,95,1400,1600,2000,1,0,3,95,-50,Vita=rtk-db-restored(un-div5)
298,yin_mouse,Yin mouse,90,11,1000000000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
299,yang_mouse,Yang mouse,90,10,1000000000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
300,void_mouse,Void mouse,90,10,1000000000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
301,magic_rabbit,Magic rabbit,125,25,50,5,1,0,0,0,0,0,2000,0,0,0,0,-100,Vita=rtk-db-restored(un-div5)
302,evil_presence,Evil presence,193,10,65535,500000,1,0,0,0,2,5,2000,1,0,0,15,0,Vita=rtk-db-restored(un-div5)
303,the_infected,The Infected,193,16,1000000000,262500,1,0,0,0,0,0,2000,0,0,0,0,-100,Vita=rtk-db-restored(un-div5)
304,dagger_assassin,Dagger assassin,100,0,50000,100,1,0,0,0,2,5,2000,1,0,0,15,0,Vita=rtk-db-restored(un-div5)
305,mercenary,Mercenary,221,0,3000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
306,pine_fox,Pine fox,22,10,5000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
307,pine_wolf,Pine wolf,23,10,4500,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
308,pine_raven,Pine raven,92,0,2000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
309,cow,Cow,27,5,2000,900,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
310,nagnag_mercenary_1,Nagnag Mercenary,220,0,50000,1,75,0,0,0,450,500,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
311,nagnag_mercenary_2,Nagnag Mercenary,221,0,50000,1,75,0,0,0,450,500,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
312,nagnag_mercenary_3,Nagnag Mercenary,224,0,50000,1,75,0,0,0,450,500,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
313,strange_thing,Strange thing,192,0,127000,140000,60,0,60,60,600,960,2000,0,0,0,60,50,Vita=rtk-db-restored(un-div5)
314,crow,Crow,92,0,35,40,1,0,0,0,0,0,2000,1,0,0,2,0,Vita=rtk-db-restored(un-div5)
315,man_shik_raven,Man-shik raven,92,0,50000,500000,99,0,0,0,300,1000,2000,1,0,0,20,-10,Vita=rtk-db-restored(un-div5)
316,man_shik,Man-shik,35,10,10500000,1000000,99,99,99,99,1000000,1000000,2000,1,1,3,99,-40,Vita=rtk-db-restored(un-div5)
317,armory_mercenary_1a,Mercenary,220,3,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
318,armory_mercenary_1b,Mercenary,221,3,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
319,armory_mercenary_1c,Mercenary,224,3,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
320,armory_mercenary_2a,Mercenary,220,33,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
321,armory_mercenary_2b,Mercenary,221,33,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
322,armory_mercenary_2c,Mercenary,224,33,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
323,armory_mercenary_3a,Mercenary,220,34,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
324,armory_mercenary_3b,Mercenary,221,34,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
325,armory_mercenary_3c,Mercenary,224,34,2000,900,1,0,0,0,0,0,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
326,simple_monkey,Simple monkey,126,7,34000,180000,77,0,77,77,400,600,2000,1,0,1,77,-15,Vita=rtk-db-restored(un-div5)
327,quick_monkey,Quick monkey,126,3,57000,250000,77,0,77,77,440,680,2000,1,0,2,77,-20,Vita=rtk-db-restored(un-div5)
328,agile_monkey,Agile monkey,126,17,55000,350000,77,0,77,77,480,700,2000,1,0,2,77,-25,Vita=rtk-db-restored(un-div5)
329,monsterous_monkey,Monsterous monkey,127,10,77000,370000,77,0,77,77,760,1100,2000,1,0,0,77,0,Vita=rtk-db-restored(un-div5)
330,monkey_guardian,Monkey guardian,127,31,108000,340000,99,0,99,99,940,1640,2000,1,0,5,99,-52,Vita=rtk-db-restored(un-div5)
331,divine_monkey,Divine monkey,136,0,128000,620000,99,0,99,163,820,1520,1000,1,1,4,0,-42,Vita=rtk-db-restored(un-div5)
332,monkey_basher,Monkey basher,136,20,172000,800000,99,0,99,163,900,1600,1000,1,1,5,99,-52,Vita=rtk-db-restored(un-div5)
333,bright_monkey,Bright monkey,126,30,50000,430000,99,0,99,99,1480,1760,2000,1,0,3,99,-50,Vita=rtk-db-restored(un-div5)
334,fast_monkey,Fast monkey,126,19,69375,600000,99,0,99,99,1580,1860,2000,1,0,3,75,-50,Vita=rtk-db-restored(un-div5)
335,spunky_monkey,Spunky monkey,126,20,78950,630000,99,0,99,99,1720,2000,2000,1,0,3,99,-55,Vita=rtk-db-restored(un-div5)
336,diamond_monkey,Diamond monkey,127,2,101000,900000,99,0,99,99,1900,2900,2000,1,0,3,99,-95,Vita=rtk-db-restored(un-div5)
337,monkey_defender,Monkey defender,127,31,218750,1170000,99,0,130,173,2000,3240,2000,1,0,5,99,-70,Vita=rtk-db-restored(un-div5)
338,spirit_monkey,Spirit monkey,136,0,304000,2800000,99,0,130,173,2000,3000,1000,1,1,7,99,-70,Vita=rtk-db-restored(un-div5)
339,monkey_avenger,Monkey avenger,136,20,432000,3000000,99,0,130,173,2100,3300,1000,1,1,7,99,-70,Vita=rtk-db-restored(un-div5)
340,mythic_tiger,Mythic tiger,130,2,315000,3000000,99,0,130,173,1800,2700,1000,1,1,6,99,-68,Vita=rtk-db-restored(un-div5)
341,tiger_warrior,Tiger warrior,130,2,420000,3000000,99,0,130,173,2300,3100,1000,1,1,7,99,-72,Vita=rtk-db-restored(un-div5)
342,raging_tiger,Raging tiger,107,5,450000,5400000,99,0,99,99,7500,9000,2000,1,0,3,99,-70,Vita=rtk-db-restored(un-div5)
343,black_tiger,Black tiger,29,10,500000,7200000,99,0,99,99,7000,8000,2000,1,0,3,99,-72,Vita=rtk-db-restored(un-div5)
344,huge_tiger,Huge tiger,29,20,500000,9000000,99,0,99,99,8000,10500,2000,1,0,3,99,-72,Vita=rtk-db-restored(un-div5)
345,divine_tiger,Divine tiger,130,30,1181250,20000000,99,0,130,173,9000,13500,1000,1,1,9,99,-90,Vita=rtk-db-restored(un-div5)
346,tiger_slasher,Tiger slasher,130,3,1575000,22000000,99,0,130,173,11500,15500,1000,1,1,9,99,-92,Vita=rtk-db-restored(un-div5)
347,brazen,Brazen,107,31,1350000,8650000,99,0,99,99,37500,45000,2000,1,0,3,99,-85,Vita=rtk-db-restored(un-div5)
348,knap,Knap,107,7,1500000,9900000,99,0,99,99,35000,45000,2000,1,0,3,99,-87,Vita=rtk-db-restored(un-div5)
349,crazy_claw,Crazy claw,29,20,1400000,9900000,99,0,99,99,40000,52500,2000,1,0,3,99,-87,Vita=rtk-db-restored(un-div5)
350,spirit_tiger,Spirit tiger,130,30,7087500,35000000,99,0,130,173,45000,67500,1000,1,1,9,99,-92,Vita=rtk-db-restored(un-div5)
351,tiger_avenger,Tiger avenger,130,30,9450000,35000000,99,0,130,173,57500,77500,1000,1,1,9,99,-95,Vita=rtk-db-restored(un-div5)
352,stout_piglet,Stout piglet,20,0,200000,1350000,99,0,99,99,3580,5380,2000,1,0,3,99,-60,Vita=rtk-db-restored(un-div5)
353,stout_pig,Stout pig,19,11,232000,1700000,99,0,99,99,3500,6980,2000,1,0,3,99,-65,Vita=rtk-db-restored(un-div5)
354,obese_pig,Obese pig,122,1,232000,2000000,99,0,99,99,3660,10980,2000,1,0,3,99,-65,Vita=rtk-db-restored(un-div5)
355,stout_warthog,Stout warthog,153,7,347000,2700000,99,0,99,99,3900,10300,2000,1,0,3,99,-70,Vita=rtk-db-restored(un-div5)
356,pig_guardian,Pig guardian,139,16,818000,4500000,99,0,99,99,3100,12420,2000,1,0,5,99,-78,Vita=rtk-db-restored(un-div5)
357,divine_pig,Divine pig,139,30,1115000,10000000,99,0,130,173,10600,21800,1000,1,1,7,99,-75,Vita=rtk-db-restored(un-div5)
358,pig_champion,Pig champion,139,53,1410000,12000000,99,0,130,173,10800,22200,1000,1,1,7,99,-78,Vita=rtk-db-restored(un-div5)
359,bold_piglet,Bold piglet,20,51,915000,6900000,99,0,99,99,11635,20175,2000,1,0,3,99,-80,Vita=rtk-db-restored(un-div5)
360,bold_pig,Bold pig,19,12,835000,7100000,99,0,99,99,11375,26175,2000,1,0,3,99,-85,Vita=rtk-db-restored(un-div5)
361,bold_hog,Bold hog,122,13,1175000,7300000,99,0,99,99,11895,41175,2000,1,0,3,99,-85,Vita=rtk-db-restored(un-div5)
362,bold_boar,Bold boar,153,12,985000,7500000,99,0,99,99,12675,38625,2000,1,0,3,99,-85,Vita=rtk-db-restored(un-div5)
363,boar_defender,Boar defender,139,0,3681000,9450000,99,0,130,99,10075,46575,2000,1,0,5,99,-90,Vita=rtk-db-restored(un-div5)
364,spirit_pig,Spirit pig,139,20,4181250,28000000,99,0,130,173,34450,81750,1000,1,1,8,99,-85,Vita=rtk-db-restored(un-div5)
365,pig_avenger,Pig avenger,139,20,6675000,30000000,99,0,130,173,35100,83250,1000,1,1,9,99,-90,Vita=rtk-db-restored(un-div5)
366,giant_bull,Giant bull,27,31,120000,1450000,99,0,99,99,2600,3600,2000,1,0,3,79,-57,Vita=rtk-db-restored(un-div5)
367,rampaging_bull,Rampaging bull,27,30,182000,1700000,99,0,99,99,2500,4600,2000,1,0,3,89,-60,Vita=rtk-db-restored(un-div5)
368,angry_ox,Angry ox,152,5,215000,2000000,99,0,99,99,3000,5500,2000,1,0,3,99,-60,Vita=rtk-db-restored(un-div5)
369,ox_guardian,Ox guardian,129,31,454000,2700000,99,0,99,99,4000,6000,2000,1,0,5,99,-76,Vita=rtk-db-restored(un-div5)
370,divine_ox,Divine ox,129,30,608000,5000000,99,0,130,173,5000,7000,1000,1,1,7,99,-72,Vita=rtk-db-restored(un-div5)
371,ox_charger,Ox charger,129,21,804000,5600000,99,0,130,173,6100,8000,1000,1,1,7,99,-76,Vita=rtk-db-restored(un-div5)
372,great_horns,Great horns,27,3,840000,6300000,99,0,99,99,15600,21600,2000,1,0,3,89,-72,Vita=rtk-db-restored(un-div5)
373,pale_hunger,Pale hunger,27,4,885000,6550000,99,0,99,99,15000,27600,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
374,tough_fight,Tough fight,152,6,1245000,6800000,99,0,99,99,18000,33000,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
375,ox_defender,Ox defender,129,31,2724000,7800000,99,0,130,99,24000,36000,2000,1,0,5,99,-85,Vita=rtk-db-restored(un-div5)
376,spirit_ox,Spirit ox,129,20,3648000,22000000,99,0,130,173,30000,42000,1000,1,1,8,99,-85,Vita=rtk-db-restored(un-div5)
377,ox_avenger,Ox avenger,129,20,4824000,25000000,99,0,130,173,36600,48000,1000,1,1,8,99,-85,Vita=rtk-db-restored(un-div5)
378,spirited_horse,Spirited horse,17,10,57000,610000,99,0,99,99,1400,1800,2000,1,0,3,99,-47,Vita=rtk-db-restored(un-div5)
379,horse_swordsman,Horse swordsman,134,11,71000,760000,99,0,99,99,1240,1640,2000,1,0,3,99,-50,Vita=rtk-db-restored(un-div5)
380,diamond_horse,Diamond horse,17,11,84000,880000,99,0,99,99,1500,1900,2000,1,0,3,99,-47,Vita=rtk-db-restored(un-div5)
381,golden_horse,Golden horse,17,30,86000,900000,99,0,99,99,1500,1900,2000,1,0,3,99,-50,Vita=rtk-db-restored(un-div5)
382,horse_guardian,Horse guardian,134,16,177000,1200000,99,0,99,99,2220,2740,2000,1,0,5,99,-70,Vita=rtk-db-restored(un-div5)
383,divine_horse,Divine horse,134,30,318000,2800000,99,0,99,173,2200,2700,1000,1,1,6,99,-65,Vita=rtk-db-restored(un-div5)
384,horse_chongun,Horse chongun,134,21,324000,3200000,99,0,99,173,2300,3000,1000,1,1,7,99,-70,Vita=rtk-db-restored(un-div5)
385,wooden_horse,Wooden horse,17,5,545000,3800000,99,0,99,99,11200,14400,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
386,lake_winny,Lake winny,17,19,863000,5900000,99,0,99,99,12000,15200,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
387,fire_snorter,Fire snorter,17,31,810000,6300000,99,0,99,99,12000,15200,2000,1,0,3,99,-70,Vita=rtk-db-restored(un-div5)
388,hooves,Hooves,134,15,1065000,6600000,99,0,99,99,9920,13120,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
389,horse_defender,Horse defender,134,0,2175000,7400000,99,0,99,99,17760,21920,2000,1,0,5,99,-95,Vita=rtk-db-restored(un-div5)
390,spirit_horse,Spirit horse,134,20,3021000,15000000,99,0,130,173,17600,21600,1000,1,1,9,99,-90,Vita=rtk-db-restored(un-div5)
391,horse_avenger,Horse avenger,134,20,3078000,17000000,99,0,130,173,18400,24000,1000,1,1,9,99,-95,Vita=rtk-db-restored(un-div5)
392,black_sheep,Black sheep,173,10,450000,5900000,99,0,99,99,6500,7500,3000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
393,red_sheep,Red sheep,173,31,400000,4300000,99,0,99,99,7000,8000,3000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
394,sheep_guardian,Sheep guardian,135,16,812000,7200000,99,0,99,99,10500,15500,2000,1,0,5,99,-80,Vita=rtk-db-restored(un-div5)
395,divine_sheep,Divine sheep,135,31,1264000,16000000,99,0,130,173,8000,12000,1000,1,1,7,99,-75,Vita=rtk-db-restored(un-div5)
396,sheep_shepherd,Sheep shepherd,135,21,1344000,18000000,99,0,130,173,10500,15500,1000,1,1,8,99,-80,Vita=rtk-db-restored(un-div5)
397,flaming_sheep,Flaming sheep,173,31,1375000,6900000,99,0,99,99,32500,37500,3000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
398,dark_sheep,Dark sheep,173,12,1275000,7100000,99,0,99,99,35000,40000,3000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
399,sheep_defender,Sheep defender,135,0,4466000,9450000,99,0,130,99,52500,77500,2000,1,0,5,99,-95,Vita=rtk-db-restored(un-div5)
400,spirit_sheep,Spirit sheep,135,2,6952000,28000000,99,0,130,173,40000,60000,1000,1,1,9,99,-90,Vita=rtk-db-restored(un-div5)
401,sheep_avenger,Sheep avenger,135,2,7392000,30000000,99,0,130,173,52500,77500,1000,1,1,9,99,-95,Vita=rtk-db-restored(un-div5)
402,dog_trooper,Dog trooper,93,3,32750,250000,84,0,84,84,600,800,1250,1,0,2,84,-25,Vita=rtk-db-restored(un-div5)
403,crazed_mongrel,Crazed mongrel,95,11,47750,320000,84,0,84,84,600,850,1250,1,0,2,84,-25,Vita=rtk-db-restored(un-div5)
404,spunky_dog,Spunky dog,18,10,57250,400000,84,0,84,84,700,1110,1250,1,0,3,84,-30,Vita=rtk-db-restored(un-div5)
405,death_mongrel,Death mongrel,95,9,80250,480000,84,0,84,84,660,1040,1250,1,0,3,84,-30,Vita=rtk-db-restored(un-div5)
406,dog_guardian,Dog guardian,138,16,98500,500000,99,0,99,163,1300,2000,1000,1,0,5,84,-57,Vita=rtk-db-restored(un-div5)
407,divine_dog,Divine dog,138,30,177000,1000000,99,0,99,163,1400,2000,1000,1,1,4,84,-47,Vita=rtk-db-restored(un-div5)
408,dog_cutthroat,Dog cutthroat,138,53,236000,1100000,99,0,99,163,1500,2100,1000,1,1,5,84,-57,Vita=rtk-db-restored(un-div5)
409,spotted_mutt,Spotted mutt,93,0,157000,1250000,99,0,99,99,3000,4000,1250,1,0,3,99,-60,Vita=rtk-db-restored(un-div5)
410,frothing_mutt,Frothing mutt,95,1,195000,1500000,99,0,99,99,3000,4250,1250,1,0,3,99,-62,Vita=rtk-db-restored(un-div5)
411,killer_mongrel,Killer mongrel,18,31,224000,1600000,99,0,99,99,3500,5550,1250,1,0,3,99,-70,Vita=rtk-db-restored(un-div5)
412,wolf_kin,Wolf-kin,95,17,254000,2000000,99,0,99,99,3300,5200,1250,1,0,3,99,-70,Vita=rtk-db-restored(un-div5)
413,dog_defender,Dog defender,138,0,775000,4000000,99,0,130,173,6500,10000,1000,1,0,5,99,-97,Vita=rtk-db-restored(un-div5)
414,spirit_dog,Spirit dog,138,20,955000,8000000,99,0,130,173,7000,10000,1000,1,1,8,99,-87,Vita=rtk-db-restored(un-div5)
415,dog_avenger,Dog avenger,138,20,1205000,9000000,99,0,130,173,7500,10500,1000,1,1,9,99,-97,Vita=rtk-db-restored(un-div5)
416,ancient_drake,Ancient drake,108,22,375000,7200000,99,0,99,99,12000,15000,1000,1,0,3,75,-80,Vita=rtk-db-restored(un-div5)
417,adolescent_dragon,Adolescent dragon,108,22,500000,7200000,99,0,99,99,12500,16000,1000,1,0,3,75,-80,Vita=rtk-db-restored(un-div5)
418,mature_dragon,Mature dragon,108,20,435000,7600000,99,0,99,130,19500,24500,1000,1,0,3,75,-80,Vita=rtk-db-restored(un-div5)
419,serpentine_dragon,Serpentine dragon,186,31,545000,10800000,99,0,99,99,24375,30625,1000,1,0,3,75,-90,Vita=rtk-db-restored(un-div5)
420,dragon_guardian,Dragon guardian,186,16,1327500,8500000,99,0,99,99,15500,25000,1000,1,0,5,75,-86,Vita=rtk-db-restored(un-div5)
421,divine_dragon,Divine dragon,132,30,2385000,26000000,99,0,130,173,18400,29500,1000,1,1,9,75,-90,Vita=rtk-db-restored(un-div5)
422,dragon_slayer,Dragon slayer,132,21,2497500,26000000,99,0,130,173,20000,25000,1000,1,1,9,75,-90,Vita=rtk-db-restored(un-div5)
423,great_wyrm,Great wyrm,108,5,1575000,9900000,99,0,99,99,72000,90000,1000,1,0,3,75,-75,Vita=rtk-db-restored(un-div5)
424,mighty_wyrm,Mighty wyrm,108,30,1525000,9000000,99,0,99,99,75000,96000,1000,1,0,3,75,-75,Vita=rtk-db-restored(un-div5)
425,old_dragon,Old dragon,186,0,1725000,10800000,99,0,99,99,146250,183750,1000,1,0,3,75,-75,Vita=rtk-db-restored(un-div5)
426,dragon_defender,Dragon defender,186,0,6637500,8100000,99,0,99,99,93000,150000,1000,1,0,5,75,-95,Vita=rtk-db-restored(un-div5)
427,spirit_dragon,Spirit dragon,132,20,11925000,35000000,99,0,99,173,110400,177000,1000,1,1,9,75,-95,Vita=rtk-db-restored(un-div5)
428,dragon_avenger,Dragon avenger,132,20,12487500,35000000,99,0,99,173,120000,150000,1000,1,1,9,75,-95,Vita=rtk-db-restored(un-div5)
429,mythic_snake,Mythic snake,133,2,148000,1600000,99,0,99,163,1600,2500,1000,1,1,6,99,-60,Vita=rtk-db-restored(un-div5)
430,snake_shaman,Snake shaman,133,20,275000,1700000,99,0,99,163,2000,3000,1000,1,1,6,99,-65,Vita=rtk-db-restored(un-div5)
432,simple_snake,Simple snake,26,29,300000,2350000,99,0,99,99,4125,4875,2000,1,0,3,99,-55,Vita=rtk-db-restored(un-div5)
433,lava_snake,Lava snake,184,25,425000,3700000,99,0,99,99,4500,5250,2000,1,0,3,99,-60,Vita=rtk-db-restored(un-div5)
434,glowing_snake,Glowing snake,33,24,375000,3250000,99,0,99,99,4500,5250,2000,1,0,3,99,-60,Vita=rtk-db-restored(un-div5)
435,dark_snake,Dark snake,184,12,475000,4500000,99,0,99,99,5625,7875,2000,1,0,3,99,-55,Vita=rtk-db-restored(un-div5)
436,snake_guardian,Snake guardian,133,16,502500,6300000,99,0,99,99,7125,10875,1000,1,0,5,99,-80,Vita=rtk-db-restored(un-div5)
437,divine_snake,Divine snake,133,30,555000,12000000,99,0,130,173,6000,9375,1000,1,1,7,99,-75,Vita=rtk-db-restored(un-div5)
438,snake_mage,Snake mage,133,21,1031250,16000000,99,0,130,173,7500,11250,1000,1,1,8,99,-80,Vita=rtk-db-restored(un-div5)
439,meter_worm,Meter worm,183,1,1145000,7000000,99,0,99,99,20625,24375,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
440,spasm,Spasm,184,3,1230000,8100000,99,0,99,99,22500,26250,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
441,slitherly,Slitherly,33,9,1240000,7400000,99,0,99,99,22500,26250,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
442,storm_snake,Storm snake,184,30,1215000,8500000,99,0,99,99,28125,39375,2000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
443,snake_defender,Snake defender,133,0,3015000,9450000,99,0,130,99,35625,54375,1000,1,0,5,99,-95,Vita=rtk-db-restored(un-div5)
444,spirit_snake,Spirit snake,133,20,3330000,32000000,99,0,130,173,30000,46875,1000,1,1,9,99,-90,Vita=rtk-db-restored(un-div5)
445,snake_avenger,Snake avenger,133,20,6187500,35000000,99,0,130,173,37500,56250,1000,1,1,9,99,-95,Vita=rtk-db-restored(un-div5)
446,rooster_sentry,Rooster sentry,137,1,16500,70000,46,0,46,46,250,400,2000,1,0,2,46,-25,Vita=rtk-db-restored(un-div5)
447,mythic_rooster,Mythic rooster,137,2,28000,120000,71,0,71,96,225,425,1000,1,1,3,71,-30,Vita=rtk-db-restored(un-div5)
448,rooster_swordsman,Rooster swordsman,137,20,36000,150000,71,0,71,96,250,450,1000,1,1,3,71,-30,Vita=rtk-db-restored(un-div5)
449,red_chick,Red chick,121,31,38500,340000,91,0,91,91,900,1200,2000,1,0,3,51,-35,Vita=rtk-db-restored(un-div5)
450,fiery_chick,Fiery chick,121,25,46000,470000,91,0,91,91,840,1500,2000,1,0,3,71,-45,Vita=rtk-db-restored(un-div5)
451,white_chicken,White chicken,28,29,47500,480000,91,0,91,91,1000,1600,2000,1,0,3,61,-35,Vita=rtk-db-restored(un-div5)
452,white_rooster,White rooster,124,29,72000,500000,91,0,91,91,1000,2300,2000,1,0,3,81,-40,Vita=rtk-db-restored(un-div5)
453,rooster_guardian,Rooster guardian,137,8,141000,600000,91,0,91,91,1300,2600,2000,1,0,5,91,-61,Vita=rtk-db-restored(un-div5)
454,divine_rooster,Divine rooster,137,4,231000,1600000,99,0,99,163,1500,2400,1000,1,1,4,99,-47,Vita=rtk-db-restored(un-div5)
455,rooster_barbarian,Rooster barbarian,137,21,254000,1800000,99,0,99,163,1700,2700,1000,1,1,5,99,-57,Vita=rtk-db-restored(un-div5)
456,wild_chick,Wild chick,121,9,225000,1800000,99,0,99,99,5400,7200,2000,1,0,3,59,-65,Vita=rtk-db-restored(un-div5)
457,black_chicken,Black chicken,28,10,280000,2000000,99,0,99,99,5040,9000,2000,1,0,3,79,-75,Vita=rtk-db-restored(un-div5)
458,great_roost,Great roost,124,10,305000,2500000,99,0,99,99,6000,9600,2000,1,0,3,99,-65,Vita=rtk-db-restored(un-div5)
459,sunfeather,Sunfeather,121,30,426000,3900000,99,0,99,99,6000,13800,2000,1,0,3,89,-70,Vita=rtk-db-restored(un-div5)
460,rooster_defender,Rooster defender,137,0,1125000,5400000,99,0,99,99,7800,15600,2000,1,0,5,99,-90,Vita=rtk-db-restored(un-div5)
461,spirit_rooster,Spirit rooster,137,20,1475000,7000000,99,0,130,173,9000,14400,1000,1,1,7,99,-77,Vita=rtk-db-restored(un-div5)
462,rooster_avenger,Rooster avenger,137,20,1850000,8000000,99,0,130,173,10200,16200,1000,1,1,8,99,-87,Vita=rtk-db-restored(un-div5)
463,healing_totem,Healing totem,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,
464,ogre_explorer,Ogre explorer,185,13,55000,400,50,50,50,0,1000,1600,3000,1,0,3,50,-60,Vita=rtk-db-restored(un-div5)
465,stone_ogre,Stone ogre,185,6,200000,600,50,0,50,50,1800,6000,3000,1,0,3,50,-65,Vita=rtk-db-restored(un-div5)
466,deep_woods_mantis,Deep Woods Mantis,98,1,47000,200000,63,0,63,63,200,600,2000,1,0,0,0,-20,Vita=rtk-db-restored(un-div5)
467,dirt_mantis,Dirt Mantis,98,9,78000,440000,63,0,63,63,700,1400,2000,1,0,0,0,-20,Vita=rtk-db-restored(un-div5)
468,shadow_mantis,Shadow Mantis,98,29,78000,440000,63,0,63,63,700,1400,2000,1,0,0,0,-20,Vita=rtk-db-restored(un-div5)
469,dark_mantis,Dark Mantis,98,28,224000,1600000,91,0,91,91,1600,5000,2000,1,0,0,0,-65,Vita=rtk-db-restored(un-div5)
470,forest_mantis,Forest Mantis,98,0,55000,300000,63,0,63,63,800,1600,2000,1,0,0,0,-60,Vita=rtk-db-restored(un-div5)
471,ghost_mantis,Ghost Mantis,98,11,208000,1600000,91,0,91,91,1500,6000,2000,1,0,0,0,-65,Vita=rtk-db-restored(un-div5)
472,sting,Sting,171,1,90000,800000,63,0,63,63,1000,2600,2000,1,0,1,0,-10,Vita=rtk-db-restored(un-div5)
473,chtan,Ch\'tan,171,2,75000,2000000,91,0,91,91,3600,10000,2000,1,0,3,0,-70,
474,sintu,Sin-tu,171,0,375000,2000000,91,0,91,91,3000,10200,2000,1,0,3,0,-70,Vita=rtk-db-restored(un-div5)
475,iron_panda,Iron Panda,24,21,3450,4000,20,0,20,20,25,50,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
476,iron_tiger,Iron Tiger,107,21,5975,7000,20,0,20,20,25,75,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
477,giant_iron_tiger,Giant Iron Tiger,29,21,7850,10000,20,0,20,20,45,110,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
478,gimyi,Gim Yi,142,21,16950,40000,20,0,20,20,12,64,1000,1,1,0,0,0,Vita=rtk-db-restored(un-div5)
479,black_skeleton,Black skeleton,30,10,39500,170000,50,0,50,50,400,1000,2000,1,0,1,0,-15,Vita=rtk-db-restored(un-div5)
480,skeleton_je,Skeleton je,30,1,41750,200000,50,0,50,50,700,2100,2000,1,0,1,0,-15,Vita=rtk-db-restored(un-div5)
481,skeleton_ja,Skeleton ja,30,23,50000,240000,50,0,50,50,350,900,2000,1,0,2,0,-25,Vita=rtk-db-restored(un-div5)
482,skeleton_ji,Skeleton ji,30,12,63450,280000,50,0,50,50,900,1600,2000,1,0,2,0,-25,Vita=rtk-db-restored(un-div5)
483,skeleton_sa,Skeleton sa,31,12,110000,2500000,90,0,90,90,400,800,2000,1,0,2,0,-20,Vita=rtk-db-restored(un-div5)
484,marsh_ogre,Marsh ogre,185,31,198000,1600000,91,0,91,91,2000,5700,3000,1,0,3,0,-65,Vita=rtk-db-restored(un-div5)
485,zangze_ogre,Zangze,185,2,468000,2000000,91,0,91,91,2600,10000,3000,1,0,3,0,-70,Vita=rtk-db-restored(un-div5)
486,zinte_ogre,Zin-te,185,17,458000,2000000,91,0,91,91,3000,10200,3000,1,0,3,0,-70,Vita=rtk-db-restored(un-div5)
487,polar_bear,Polar bear,117,0,52000,250000,80,0,80,80,900,1100,2000,1,0,3,0,-30,Vita=rtk-db-restored(un-div5)
